frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
604,dog,"[(7, 'sheep', [999, 739, 1056, 773])]",,,,0
605,dog,"[(7, 'sheep', [997, 739, 1055, 772])]",,,,0
606,dog,"[(7, 'sheep', [995, 739, 1055, 773])]",,,,0
607,dog,"[(7, 'sheep', [994, 739, 1054, 772])]",,,,0
608,dog,"[(7, 'sheep', [994, 738, 1055, 772])]",,,,0
609,dog,"[(7, 'sheep', [994, 737, 1055, 772])]",,,,0
610,dog,"[(7, 'sheep', [994, 736, 1052, 772])]",,,,0
611,dog,"[(7, 'sheep', [993, 736, 1052, 771])]",,,,0
612,dog,"[(7, 'sheep', [991, 735, 1043, 770])]",,,,0
613,dog,"[(7, 'sheep', [990, 736, 1045, 770])]",,,,0
614,dog,"[(7, 'sheep', [989, 736, 1042, 770])]",,,,0
615,dog,"[(7, 'sheep', [987, 736, 1042, 771])]",,,,0
616,dog,"[(7, 'sheep', [985, 736, 1045, 772])]",,,,0
617,dog,"[(7, 'sheep', [983, 736, 1045, 772])]",,,,0
618,dog,"[(7, 'sheep', [980, 736, 1044, 772])]",,,,0
619,dog,"[(7, 'sheep', [979, 736, 1042, 771])]",,,,0
620,dog,"[(7, 'sheep', [979, 737, 1042, 770])]",,,,0
621,dog,"[(7, 'sheep', [978, 737, 1040, 771])]",,,,0
622,dog,"[(7, 'sheep', [981, 736, 1039, 771])]",,,,0
623,dog,"[(7, 'sheep', [981, 736, 1038, 771])]",,,,0
624,dog,"[(7, 'sheep', [980, 737, 1036, 771])]",,,,0
625,dog,"[(7, 'sheep', [979, 736, 1033, 771])]",,,,0
626,dog,"[(7, 'sheep', [978, 736, 1032, 770])]",,,,0
627,dog,"[(7, 'sheep', [978, 737, 1032, 771])]",,,,0
628,dog,"[(7, 'sheep', [978, 736, 1034, 772])]",,,,0
629,dog,"[(7, 'sheep', [978, 736, 1036, 772])]",,,,0
630,dog,"[(7, 'sheep', [978, 736, 1038, 772])]",,,,0
631,dog,"[(7, 'sheep', [979, 736, 1040, 771])]",,,,0
632,dog,"[(7, 'sheep', [981, 736, 1040, 771])]",,,,0
633,dog,"[(7, 'sheep', [984, 735, 1041, 771])]",,,,0
634,dog,"[(7, 'sheep', [986, 735, 1043, 771])]",,,,0
635,dog,"[(7, 'sheep', [988, 735, 1043, 771])]",,,,0
636,dog,"[(7, 'sheep', [989, 735, 1042, 769])]",,,,0
637,dog,"[(7, 'sheep', [989, 735, 1042, 768])]",,,,0
638,dog,"[(7, 'sheep', [989, 735, 1043, 770])]",,,,0
639,dog,"[(7, 'sheep', [989, 735, 1044, 770])]",,,,0
640,dog,"[(7, 'sheep', [989, 734, 1045, 769])]",,,,0
